ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2025.0;1.0;2025-01-01;Alvorada;Aline;MG;Andrelândia;47,62;25,72;300,04;20,14;84,33;13,74;45,78;28,05;99,62;3,00;0,00;30,98
2025.0;1.0;2025-01-01;Alvorada;Alvorada;PR;Piraí do Sul;2305,67;1515,62;177,74;20,92;83,86;13,39;46,77;27,83;99,60;4,00;0,00;1,56
2025.0;1.0;2025-01-01;Alvorada;Antonio Fontes;MG;Andrelândia;56,25;32,74;295,56;20,14;84,33;13,74;45,78;28,05;99,62;3,00;0,00;30,98
2025.0;1.0;2025-01-01;Alvorada;Anézio;MG;Liberdade;95,47;48,54;307,00;19,89;84,35;13,61;42,89;28,06;99,63;5,00;0,00;37,85
2025.0;1.0;2025-01-01;Alvorada;Aterrado;MG;Liberdade;200,75;92,25;307,00;19,89;84,35;13,61;42,89;28,06;99,63;5,00;0,00;37,85
2025.0;1.0;2025-01-01;Alvorada;Barra Grande;PR;Doutor Ulysses;494,73;140,95;175,96;21,41;87,20;14,90;43,83;30,37;100,00;1,00;0,00;2,05
2025.0;1.0;2025-01-01;Alvorada;Barro Branco;SP;Apiaí;421,02;187,65;243,67;20,72;88,24;14,01;46,21;29,57;100,00;3,00;0,00;2,42
2025.0;1.0;2025-01-01;Alvorada;Bela Vista;PR;Arapoti;918,50;527,00;189,83;22,06;82,54;14,61;42,63;29,26;99,97;1,00;0,00;0,50
2025.0;1.0;2025-01-01;Alvorada;Boa Vista;PR;Ventania;110,44;41,38;209,91;22,03;82,58;14,59;42,69;29,22;99,97;1,00;0,00;0,60
2025.0;1.0;2025-01-01;Alvorada;Boca do Mato;MG;Bom Jardim de Minas;29,07;14,78;291,39;20,87;82,76;14,23;41,00;29,52;99,77;2,00;0,00;2,03
2025.0;1.0;2025-01-01;Alvorada;Boqueirão;PR;Ibaiti;123,34;58,52;190,12;22,41;81,67;14,74;40,59;29,75;99,88;1,00;0,00;1,06
2025.0;1.0;2025-01-01;Alvorada;Butiá Grande;PR;Jaguariaíva;14,22;12,24;176,17;20,52;86,00;13,28;46,28;27,82;99,92;5,00;0,00;13,67
2025.0;1.0;2025-01-01;Alvorada;Cachoeira Alta;MG;Andrelândia;93,39;47,08;287,31;20,56;83,33;13,98;45,35;28,53;99,56;2,00;0,00;0,72
2025.0;1.0;2025-01-01;Alvorada;Cadeado I;PR;Jaguariaíva;21,17;12,29;202,53;20,59;86,95;13,34;43,16;29,06;100,00;5,00;0,00;1,36
2025.0;1.0;2025-01-01;Alvorada;Cadeado II;PR;Jaguariaíva;22,00;16,79;202,53;20,59;86,95;13,34;43,16;29,06;100,00;5,00;0,00;1,36
2025.0;1.0;2025-01-01;Alvorada;Capichingui;MG;Andrelândia;36,45;20,09;303,82;20,14;84,33;13,74;45,78;28,05;99,62;3,00;0,00;30,98
2025.0;1.0;2025-01-01;Alvorada;Capão Redondo;MG;Andrelândia;44,38;23,48;312,33;19,97;84,11;13,59;44,14;27,99;99,63;3,00;0,00;35,47
2025.0;1.0;2025-01-01;Alvorada;Caratuva II;PR;Arapoti;1567,93;786,24;201,29;22,41;81,67;14,74;40,59;29,75;99,88;1,00;0,00;1,06
2025.0;1.0;2025-01-01;Alvorada;Cercado Grande;PR;Jaguariaíva;443,21;239,26;213,62;20,49;85,48;13,15;46,60;27,70;99,77;5,00;0,00;10,16
2025.0;1.0;2025-01-01;Alvorada;Cinzas;PR;Jaguariaíva;253,08;107,82;176,60;20,36;85,45;12,81;47,65;27,34;99,80;5,00;0,00;0,94
2025.0;1.0;2025-01-01;Alvorada;Curraleiro;MG;Liberdade;135,04;65,82;304,00;19,89;84,35;13,61;42,89;28,06;99,63;5,00;0,00;37,85
2025.0;1.0;2025-01-01;Alvorada;Dois Corregos;MG;Bom Jardim de Minas;750,55;524,95;295,39;20,28;83,73;13,75;47,07;27,96;99,57;2,00;0,00;27,00
2025.0;1.0;2025-01-01;Alvorada;Elias;MG;Bom Jardim de Minas;262,93;120,10;277,56;20,24;83,33;13,73;42,64;28,53;99,59;3,00;0,00;6,11
2025.0;1.0;2025-01-01;Alvorada;Enes;PR;Jaguariaíva;5,99;5,70;223,18;20,59;86,95;13,34;43,16;29,06;100,00;5,00;0,00;1,36
2025.0;1.0;2025-01-01;Alvorada;Estação;PR;Sengés;4,82;4,45;202,38;20,59;86,95;13,34;43,16;29,06;100,00;5,00;0,00;1,36
2025.0;1.0;2025-01-01;Alvorada;Estiva;MG;Andrelândia;43,35;22,00;292,59;20,28;83,73;13,75;47,07;27,96;99,57;2,00;0,00;27,00
2025.0;1.0;2025-01-01;Alvorada;Fumal;MG;Andrelândia;295,70;206,81;300,04;20,14;84,33;13,74;45,78;28,05;99,62;3,00;0,00;30,98
2025.0;1.0;2025-01-01;Alvorada;Gentil;PR;Jaguariaíva;128,65;53,35;179,31;20,41;85,62;13,01;46,82;27,50;99,72;5,00;0,00;2,62
2025.0;1.0;2025-01-01;Alvorada;Imbaú;PR;Congonhinhas;963,14;365,06;193,77;23,09;80,63;15,56;38,44;30,46;99,78;0,00;0,00;8,64
2025.0;1.0;2025-01-01;Alvorada;Imbutaia;MG;Bom Jardim de Minas;79,55;48,70;276,79;20,24;83,33;13,73;42,64;28,53;99,59;3,00;0,00;6,11
2025.0;1.0;2025-01-01;Alvorada;Imbutaia 02;MG;Bom Jardim de Minas;618,75;373,26;279,36;20,87;82,76;14,23;41,00;29,52;99,77;2,00;0,00;2,03
2025.0;1.0;2025-01-01;Alvorada;Imbutaia 02-A;MG;Bom Jardim de Minas;28,45;16,38;277,56;20,40;83,19;13,86;42,23;28,77;99,58;3,00;0,00;7,42
2025.0;1.0;2025-01-01;Alvorada;Jacaranda;MG;Andrelândia;69,79;47,65;295,30;20,14;84,33;13,74;45,78;28,05;99,62;3,00;0,00;30,98
2025.0;1.0;2025-01-01;Alvorada;Jorginho;MG;Arantina;588,53;357,80;301,90;20,11;83,71;13,61;45,00;28,00;99,51;3,00;0,00;0,67
2025.0;1.0;2025-01-01;Alvorada;José Maria;MG;Liberdade;32,01;21,80;271,83;19,80;83,90;13,45;42,50;27,96;99,65;5,00;0,00;0,12
2025.0;1.0;2025-01-01;Alvorada;João Fontes;MG;Andrelândia;45,48;30,27;293,72;20,18;83,72;13,67;45,86;27,98;99,52;3,00;0,00;30,66
2025.0;1.0;2025-01-01;Alvorada;João Rico;PR;Jaguariaíva;47,60;25,05;182,33;20,52;86,00;13,28;46,28;27,82;99,92;5,00;0,00;13,67
2025.0;1.0;2025-01-01;Alvorada;Karuana;PR;Ventania;335,82;82,32;197,91;22,41;81,67;14,74;40,59;29,75;99,88;1,00;0,00;1,06
2025.0;1.0;2025-01-01;Alvorada;Karuana II;PR;Ventania;1254,33;524,50;188,86;22,41;81,67;14,74;40,59;29,75;99,88;1,00;0,00;1,06
2025.0;1.0;2025-01-01;Alvorada;Lagoa;PR;Jaguariaíva;24,21;10,78;185,01;20,59;86,95;13,34;43,16;29,06;100,00;5,00;0,00;1,36
2025.0;1.0;2025-01-01;Alvorada;Liberdade 01;MG;Liberdade;99,30;44,33;288,25;19,80;83,90;13,45;42,50;27,96;99,65;5,00;0,00;0,12
2025.0;1.0;2025-01-01;Alvorada;Liberdade 02;MG;Liberdade;122,07;52,25;305,88;19,90;83,28;13,13;40,60;28,28;99,42;4,00;0,00;3,15
2025.0;1.0;2025-01-01;Alvorada;Lima;MG;Andrelândia;50,88;39,63;300,04;20,14;84,33;13,74;45,78;28,05;99,62;3,00;0,00;30,98
2025.0;1.0;2025-01-01;Alvorada;Maria Isabel;MG;Bom Jardim de Minas;72,46;39,77;297,59;20,11;83,71;13,61;45,00;28,00;99,51;3,00;0,00;0,67
2025.0;1.0;2025-01-01;Alvorada;Maria Isabel 2;MG;Arantina;58,66;21,64;302,80;20,11;83,71;13,61;45,00;28,00;99,51;3,00;0,00;0,67
2025.0;1.0;2025-01-01;Alvorada;Marreca SP;SP;Itapirapuã Paulista;676,15;236,69;195,73;21,85;86,97;15,13;41,02;31,22;100,00;0,00;0,00;1,92
2025.0;1.0;2025-01-01;Alvorada;Mato dos Pilões;MG;Liberdade;101,85;54,49;310,47;19,80;83,90;13,45;42,50;27,96;99,65;5,00;0,00;0,12
2025.0;1.0;2025-01-01;Alvorada;Milica;MG;Bom Jardim de Minas;9,67;3,83;298,06;20,11;83,71;13,61;45,00;28,00;99,51;3,00;0,00;0,67
2025.0;1.0;2025-01-01;Alvorada;Moreira;PR;Doutor Ulysses;226,26;67,38;208,35;20,84;87,14;14,06;43,56;29,59;100,00;3,00;0,00;7,07
2025.0;1.0;2025-01-01;Alvorada;Moreiras II;PR;Dr.Ulysses;66,98;28,76;208,56;20,84;87,14;14,06;43,56;29,59;100,00;3,00;0,00;7,07
2025.0;1.0;2025-01-01;Alvorada;Morro Azul;PR;Jaguariaíva;881,66;396,98;183,89;20,59;86,95;13,34;43,16;29,06;100,00;5,00;0,00;1,36
