ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2014.0;1.0;2014-01-01;Alvorada;Aline;MG;Andrelândia;47,62;25,72;133,51;21,74;73,87;14,99;33,23;29,88;99,69;1,00;0,00;10,54
2014.0;1.0;2014-01-01;Alvorada;Alvorada;PR;Piraí do Sul;2305,67;1515,62;165,96;21,95;79,33;14,59;34,84;31,06;99,88;1,00;0,00;8,61
2014.0;1.0;2014-01-01;Alvorada;Antonio Fontes;MG;Andrelândia;56,25;32,74;137,56;21,74;73,87;14,99;33,23;29,88;99,69;1,00;0,00;10,54
2014.0;1.0;2014-01-01;Alvorada;Anézio;MG;Liberdade;95,47;48,54;141,95;21,33;74,06;14,10;31,41;29,60;99,53;1,00;0,00;0,69
2014.0;1.0;2014-01-01;Alvorada;Aterrado;MG;Liberdade;200,75;92,25;141,95;21,33;74,06;14,10;31,41;29,60;99,53;1,00;0,00;0,69
2014.0;1.0;2014-01-01;Alvorada;Barra Grande;PR;Doutor Ulysses;494,73;140,95;178,21;22,87;81,70;16,30;27,90;32,36;100,00;0,00;0,00;3,65
2014.0;1.0;2014-01-01;Alvorada;Barro Branco;SP;Apiaí;421,02;187,65;153,82;22,34;82,70;15,80;28,27;31,18;100,00;0,00;0,00;3,10
2014.0;1.0;2014-01-01;Alvorada;Bela Vista;PR;Arapoti;918,50;527,00;169,36;23,14;78,20;15,59;32,05;32,70;99,99;0,00;0,00;3,68
2014.0;1.0;2014-01-01;Alvorada;Boa Vista;PR;Ventania;110,44;41,38;193,72;23,10;78,29;15,58;32,15;32,64;99,99;0,00;0,00;0,01
2014.0;1.0;2014-01-01;Alvorada;Boca do Mato;MG;Bom Jardim de Minas;29,07;14,78;142,44;22,26;73,01;15,10;29,84;31,27;99,25;0,00;0,00;14,06
2014.0;1.0;2014-01-01;Alvorada;Boqueirão;PR;Ibaiti;123,34;58,52;174,58;23,47;77,12;16,00;29,62;33,30;99,89;0,00;0,00;3,40
2014.0;1.0;2014-01-01;Alvorada;Butiá Grande;PR;Jaguariaíva;14,22;12,24;173,67;22,00;80,03;15,29;34,20;31,18;99,86;0,00;0,00;3,08
2014.0;1.0;2014-01-01;Alvorada;Cachoeira Alta;MG;Andrelândia;93,39;47,08;133,68;21,79;73,33;14,60;32,87;30,07;99,41;1,00;0,00;21,03
2014.0;1.0;2014-01-01;Alvorada;Cadeado I;PR;Jaguariaíva;21,17;12,29;171,64;22,04;81,38;15,63;30,10;31,32;100,00;0,00;0,00;6,96
2014.0;1.0;2014-01-01;Alvorada;Cadeado II;PR;Jaguariaíva;22,00;16,79;171,64;22,04;81,38;15,63;30,10;31,32;100,00;0,00;0,00;6,96
2014.0;1.0;2014-01-01;Alvorada;Capichingui;MG;Andrelândia;36,45;20,09;133,75;21,74;73,87;14,99;33,23;29,88;99,69;1,00;0,00;10,54
2014.0;1.0;2014-01-01;Alvorada;Capão Redondo;MG;Andrelândia;44,38;23,48;132,09;21,46;73,88;14,43;31,88;29,77;99,64;1,00;0,00;7,84
