ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2015.0;1.0;2015-01-01;Alvorada;Aline;MG;Andrelândia;47,62;25,72;249,74;22,28;73,61;15,82;32,23;30,40;99,10;0,00;0,00;1,14
2015.0;1.0;2015-01-01;Alvorada;Alvorada;PR;Piraí do Sul;2305,67;1515,62;222,91;22,25;81,91;15,51;45,21;30,59;99,82;0,00;0,00;5,72
2015.0;1.0;2015-01-01;Alvorada;Antonio Fontes;MG;Andrelândia;56,25;32,74;256,78;22,28;73,61;15,82;32,23;30,40;99,10;0,00;0,00;1,14
2015.0;1.0;2015-01-01;Alvorada;Anézio;MG;Liberdade;95,47;48,54;281,31;21,71;75,07;15,78;32,23;29,69;99,44;0,00;0,00;4,18
2015.0;1.0;2015-01-01;Alvorada;Aterrado;MG;Liberdade;200,75;92,25;281,31;21,71;75,07;15,78;32,23;29,69;99,44;0,00;0,00;4,18
2015.0;1.0;2015-01-01;Alvorada;Barra Grande;PR;Doutor Ulysses;494,73;140,95;263,23;22,86;84,71;16,33;45,76;32,10;100,00;0,00;0,00;5,83
2015.0;1.0;2015-01-01;Alvorada;Barro Branco;SP;Apiaí;421,02;187,65;229,18;22,34;85,68;16,30;45,36;31,82;100,00;0,00;0,00;94,27
2015.0;1.0;2015-01-01;Alvorada;Bela Vista;PR;Arapoti;918,50;527,00;258,28;23,43;80,29;16,93;40,81;32,49;99,98;0,00;0,00;8,98
2015.0;1.0;2015-01-01;Alvorada;Boa Vista;PR;Ventania;110,44;41,38;285,22;23,39;80,38;16,90;40,93;32,45;99,98;0,00;0,00;9,24
2015.0;1.0;2015-01-01;Alvorada;Boca do Mato;MG;Bom Jardim de Minas;29,07;14,78;274,42;22,61;74,18;15,70;30,82;31,06;99,75;0,00;0,00;0,79
2015.0;1.0;2015-01-01;Alvorada;Boqueirão;PR;Ibaiti;123,34;58,52;268,47;23,76;79,21;17,31;38,66;33,23;99,86;0,00;0,00;4,26
2015.0;1.0;2015-01-01;Alvorada;Butiá Grande;PR;Jaguariaíva;14,22;12,24;266,37;22,18;83,10;15,12;46,26;30,54;99,86;0,00;0,00;0,70
2015.0;1.0;2015-01-01;Alvorada;Cachoeira Alta;MG;Andrelândia;93,39;47,08;265,64;22,33;73,09;15,93;31,41;30,72;99,76;0,00;0,00;0,68
2015.0;1.0;2015-01-01;Alvorada;Cadeado I;PR;Jaguariaíva;21,17;12,29;276,14;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;Alvorada;Cadeado II;PR;Jaguariaíva;22,00;16,79;276,14;22,07;84,19;15,21;44,34;30,94;100,00;0,00;0,00;2,43
2015.0;1.0;2015-01-01;Alvorada;Capichingui;MG;Andrelândia;36,45;20,09;250,22;22,28;73,61;15,82;32,23;30,40;99,10;0,00;0,00;1,14
2015.0;1.0;2015-01-01;Alvorada;Capão Redondo;MG;Andrelândia;44,38;23,48;246,44;21,94;74,15;15,86;31,76;30,08;99,24;0,00;0,00;0,54
2015.0;1.0;2015-01-01;Alvorada;Caratuva II;PR;Arapoti;1567,93;786,24;244,79;23,76;79,21;17,31;38,66;33,23;99,86;0,00;0,00;4,26
2015.0;1.0;2015-01-01;Alvorada;Cercado Grande;PR;Jaguariaíva;443,21;239,26;302,09;22,07;82,47;15,15;45,01;30,37;99,72;0,00;0,00;3,87
2015.0;1.0;2015-01-01;Alvorada;Cinzas;PR;Jaguariaíva;253,08;107,82;268,67;21,81;82,95;14,84;47,03;29,97;99,54;1,00;0,00;4,50
