ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2007.0;1.0;2007-01-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;333,35;25,43;85,77;21,87;51,48;33,52;98,64;0,00;0,00;15,22
2007.0;1.0;2007-01-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;338,64;25,06;85,94;21,65;56,37;32,78;98,86;0,00;0,00;24,38
2007.0;1.0;2007-01-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;329,71;25,46;85,76;21,88;51,50;33,85;99,06;0,00;0,00;16,13
2007.0;1.0;2007-01-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;268,87;24,51;85,91;21,14;59,99;31,53;99,42;0,00;0,00;35,89
2007.0;1.0;2007-01-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;359,92;25,03;85,85;21,74;54,78;33,03;98,25;0,00;0,00;12,55
2007.0;1.0;2007-01-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;357,00;25,24;85,71;21,90;52,96;33,50;99,39;0,00;0,00;15,65
2007.0;1.0;2007-01-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;368,96;25,23;86,00;21,97;54,17;33,40;98,28;0,00;0,00;11,43
2007.0;2.0;2007-02-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;223,90;25,87;78,89;20,40;38,77;32,57;99,35;0,00;0,00;0,14
2007.0;2.0;2007-02-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;189,81;25,39;79,22;18,79;39,02;32,40;98,03;0,00;0,00;24,71
2007.0;2.0;2007-02-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;209,16;25,98;78,52;20,56;37,57;32,81;98,81;0,00;0,00;0,46
2007.0;2.0;2007-02-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;159,34;24,65;80,44;17,89;41,65;31,56;99,29;0,00;0,00;13,55
2007.0;2.0;2007-02-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;173,13;25,40;79,18;18,80;40,29;31,89;98,71;0,00;0,00;0,40
2007.0;2.0;2007-02-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;211,51;25,64;78,59;20,12;40,71;32,25;98,32;0,00;0,00;1,18
2007.0;2.0;2007-02-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;209,67;25,66;79,07;19,48;40,33;32,21;98,68;0,00;0,00;6,84
2007.0;3.0;2007-03-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;102,76;26,82;68,71;18,66;33,94;34,29;98,96;0,00;0,00;1,00
2007.0;3.0;2007-03-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;76,95;26,39;67,54;18,28;32,81;33,94;97,89;0,00;0,00;3,31
2007.0;3.0;2007-03-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;102,34;27,06;67,58;18,94;31,94;34,60;98,54;0,00;0,00;0,73
2007.0;3.0;2007-03-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;40,10;25,62;68,05;17,25;33,36;33,01;97,89;0,00;0,00;10,40
2007.0;3.0;2007-03-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;87,61;26,23;68,87;17,96;32,23;33,88;97,45;0,00;0,00;1,44
2007.0;3.0;2007-03-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;112,29;26,62;67,73;18,58;33,95;34,10;98,16;0,00;0,00;6,00
2007.0;3.0;2007-03-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;102,82;26,57;68,52;18,32;33,84;34,09;98,04;0,00;0,00;2,25
2007.0;4.0;2007-04-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;47,21;26,10;66,08;17,69;31,90;34,55;97,42;0,00;0,00;0,50
2007.0;4.0;2007-04-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;73,75;26,14;62,46;17,79;31,01;34,13;98,88;0,00;0,00;1,78
2007.0;4.0;2007-04-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;48,62;26,30;65,17;17,93;30,36;34,84;96,84;0,00;0,00;7,21
2007.0;4.0;2007-04-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;45,22;25,70;61,82;16,95;31,05;33,28;97,68;0,00;0,00;2,08
2007.0;4.0;2007-04-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;64,56;25,93;63,68;17,49;31,05;34,02;99,08;0,00;0,00;6,78
2007.0;4.0;2007-04-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;65,29;25,86;65,49;17,86;32,76;34,09;99,05;0,00;0,00;0,21
