ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2003.0;1.0;2003-01-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;356,12;25,83;82,83;21,53;45,78;34,12;98,53;0,00;0,00;4,89
2003.0;1.0;2003-01-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;351,43;25,46;82,57;20,86;49,73;33,34;98,05;0,00;0,00;27,88
2003.0;1.0;2003-01-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;339,15;25,90;82,72;21,46;43,74;34,63;99,00;0,00;0,00;3,35
2003.0;1.0;2003-01-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;390,03;24,90;82,63;20,33;50,95;32,55;98,90;0,00;0,00;18,26
2003.0;1.0;2003-01-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;369,88;25,40;82,37;21,10;46,51;33,49;97,86;0,00;0,00;37,34
2003.0;1.0;2003-01-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;344,83;25,65;82,51;20,93;45,94;33,94;98,78;0,00;0,00;1,85
2003.0;1.0;2003-01-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;382,55;25,62;82,88;21,32;46,59;33,73;98,02;0,00;0,00;21,25
2003.0;2.0;2003-02-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;171,34;26,22;80,75;21,34;41,77;33,87;99,51;0,00;0,00;2,66
2003.0;2.0;2003-02-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;173,93;25,69;81,16;21,12;44,43;32,81;99,11;0,00;0,00;5,28
2003.0;2.0;2003-02-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;157,63;26,22;80,89;21,37;39,98;34,18;99,59;0,00;0,00;3,78
2003.0;2.0;2003-02-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;156,34;25,27;79,29;20,38;45,56;32,73;99,58;0,00;0,00;6,57
2003.0;2.0;2003-02-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;158,51;25,69;81,45;21,06;43,53;32,91;99,05;0,00;0,00;2,20
2003.0;2.0;2003-02-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;156,38;26,00;80,26;21,04;40,48;33,77;99,12;0,00;0,00;3,55
2003.0;2.0;2003-02-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;165,41;26,00;81,07;21,20;42,08;33,56;99,21;0,00;0,00;0,01
2003.0;3.0;2003-03-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;107,70;25,61;79,53;18,94;48,55;34,18;99,13;0,00;0,00;2,23
2003.0;3.0;2003-03-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;139,32;25,12;80,69;18,85;51,37;32,97;99,54;0,00;0,00;10,51
2003.0;3.0;2003-03-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;109,57;25,70;79,00;19,53;47,08;34,42;98,82;0,00;0,00;1,89
2003.0;3.0;2003-03-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;137,35;24,54;80,68;18,07;48,82;32,37;99,54;0,00;0,00;17,85
2003.0;3.0;2003-03-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;114,98;25,10;80,77;18,73;49,77;32,97;99,14;0,00;0,00;7,56
