ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2001.0;1.0;2001-01-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;242,47;26,25;77,42;20,44;40,87;33,76;98,38;0,00;0,00;3,33
2001.0;1.0;2001-01-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;189,45;25,62;78,80;20,35;41,69;32,74;99,55;0,00;0,00;7,66
2001.0;1.0;2001-01-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;230,46;26,37;76,96;20,57;40,26;34,10;98,32;0,00;0,00;0,01
2001.0;1.0;2001-01-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;203,62;24,75;80,61;19,63;41,76;31,59;99,54;0,00;0,00;3,76
2001.0;1.0;2001-01-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;178,56;25,76;77,52;20,11;41,14;32,86;99,44;0,00;0,00;4,20
2001.0;1.0;2001-01-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;200,07;26,07;76,94;20,67;43,18;33,52;98,50;0,00;0,00;3,78
2001.0;1.0;2001-01-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;235,15;26,02;77,65;20,41;42,86;33,27;98,21;0,00;0,00;31,56
2001.0;2.0;2001-02-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;217,84;26,02;82,57;21,54;49,67;32,96;99,58;0,00;0,00;2,81
2001.0;2.0;2001-02-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;203,03;25,58;82,43;20,90;53,51;32,52;98,75;0,00;0,00;10,73
2001.0;2.0;2001-02-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;195,57;26,05;82,54;21,59;48,09;33,17;99,08;0,00;0,00;1,87
2001.0;2.0;2001-02-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;200,28;25,02;82,42;20,38;51,17;31,37;99,53;0,00;0,00;8,54
2001.0;2.0;2001-02-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;222,27;25,60;82,17;21,12;51,50;32,39;99,37;0,00;0,00;114,82
2001.0;2.0;2001-02-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;198,23;25,85;81,85;21,46;49,90;32,87;98,67;0,00;0,00;3,47
2001.0;2.0;2001-02-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;248,19;25,83;82,41;21,36;50,88;32,65;99,55;0,00;0,00;7,98
2001.0;3.0;2001-03-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;155,91;25,68;80,30;20,35;37,70;32,61;99,46;0,00;0,00;7,79
2001.0;3.0;2001-03-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;153,77;25,20;81,17;20,09;38,32;32,19;99,59;0,00;0,00;9,35
2001.0;3.0;2001-03-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;149,14;25,73;80,24;20,29;36,24;32,81;99,06;0,00;0,00;4,62
2001.0;3.0;2001-03-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;120,53;24,40;82,58;19,43;45,08;30,69;98,77;0,00;0,00;23,18
2001.0;3.0;2001-03-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;172,71;25,20;80,79;19,95;35,98;32,38;99,50;0,00;0,00;1,81
2001.0;3.0;2001-03-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;142,59;25,48;80,13;19,88;35,96;32,58;98,65;0,00;0,00;2,90
2001.0;3.0;2001-03-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;166,55;25,44;80,85;20,09;36,85;32,54;98,96;0,00;0,00;6,13
2001.0;4.0;2001-04-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;85,87;25,46;71,17;18,73;31,70;32,88;99,82;0,00;0,00;0,96
2001.0;4.0;2001-04-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;68,49;25,23;70,51;18,12;31,85;32,25;99,47;0,00;0,00;2,08
2001.0;4.0;2001-04-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;86,66;25,64;70,51;18,95;28,53;33,13;99,68;0,00;0,00;1,12
2001.0;4.0;2001-04-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;91,53;24,39;73,11;17,81;31,32;31,24;99,22;0,00;0,00;3,05
2001.0;4.0;2001-04-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;81,99;25,13;70,28;17,60;29,82;32,80;99,40;0,00;0,00;0,45
2001.0;4.0;2001-04-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;82,97;25,30;70,80;18,76;31,74;32,33;99,39;0,00;0,00;3,08
2001.0;4.0;2001-04-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;83,56;25,29;71,08;18,07;31,70;32,78;99,26;0,00;0,00;0,61
2001.0;5.0;2001-05-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;117,28;21,00;72,30;9,58;28,67;31,77;97,60;10,00;0,00;2,27
2001.0;5.0;2001-05-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;109,97;20,94;71,32;9,36;30,96;31,33;98,43;9,00;0,00;1,75
2001.0;5.0;2001-05-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;129,01;21,10;71,80;9,98;26,39;32,07;97,64;8,00;0,00;1,50
2001.0;5.0;2001-05-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;99,60;20,32;74,12;9,31;32,24;30,81;98,65;8,00;0,00;2,77
2001.0;5.0;2001-05-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;118,75;20,98;70,74;9,51;27,18;31,47;97,27;10,00;0,00;5,80
