ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2022.0;1.0;2022-01-01;Alvorada;Aline;MG;Andrelândia;47,62;25,72;234,20;19,95;84,83;14,56;46,51;27,09;99,65;2,00;0,00;12,86
2022.0;1.0;2022-01-01;Alvorada;Alvorada;PR;Piraí do Sul;2305,67;1515,62;136,26;20,89;84,03;14,09;48,97;29,58;99,66;3,00;0,00;2,39
2022.0;1.0;2022-01-01;Alvorada;Antonio Fontes;MG;Andrelândia;56,25;32,74;237,48;19,95;84,83;14,56;46,51;27,09;99,65;2,00;0,00;12,86
2022.0;1.0;2022-01-01;Alvorada;Anézio;MG;Liberdade;95,47;48,54;274,31;19,73;84,78;14,20;44,02;26,56;99,52;2,00;0,00;6,02
2022.0;1.0;2022-01-01;Alvorada;Aterrado;MG;Liberdade;200,75;92,25;274,31;19,73;84,78;14,20;44,02;26,56;99,52;2,00;0,00;6,02
2022.0;1.0;2022-01-01;Alvorada;Barra Grande;PR;Doutor Ulysses;494,73;140,95;149,13;21,37;87,28;14,41;38,87;31,68;100,00;2,00;0,00;0,01
2022.0;1.0;2022-01-01;Alvorada;Barro Branco;SP;Apiaí;421,02;187,65;136,86;20,67;88,46;13,95;43,83;30,34;100,00;3,00;0,00;4,94
2022.0;1.0;2022-01-01;Alvorada;Bela Vista;PR;Arapoti;918,50;527,00;130,73;22,09;82,09;14,97;45,94;31,09;99,96;1,00;0,00;1,07
2022.0;1.0;2022-01-01;Alvorada;Boa Vista;PR;Ventania;110,44;41,38;139,08;22,06;82,14;14,92;46,00;31,04;99,96;1,00;0,00;1,07
2022.0;1.0;2022-01-01;Alvorada;Boca do Mato;MG;Bom Jardim de Minas;29,07;14,78;262,04;20,84;82,79;15,05;42,52;28,22;99,79;0,00;0,00;4,52
2022.0;1.0;2022-01-01;Alvorada;Boqueirão;PR;Ibaiti;123,34;58,52;142,04;22,52;80,59;15,14;43,18;31,70;99,79;0,00;0,00;5,61
2022.0;1.0;2022-01-01;Alvorada;Butiá Grande;PR;Jaguariaíva;14,22;12,24;135,60;20,49;86,61;13,39;46,99;29,66;99,81;5,00;0,00;0,41
2022.0;1.0;2022-01-01;Alvorada;Cachoeira Alta;MG;Andrelândia;93,39;47,08;229,36;20,34;83,79;15,06;43,40;27,89;99,55;0,00;0,00;9,09
2022.0;1.0;2022-01-01;Alvorada;Cadeado I;PR;Jaguariaíva;21,17;12,29;143,06;20,50;87,56;13,64;40,50;30,33;100,00;4,00;0,00;2,14
2022.0;1.0;2022-01-01;Alvorada;Cadeado II;PR;Jaguariaíva;22,00;16,79;143,06;20,50;87,56;13,64;40,50;30,33;100,00;4,00;0,00;2,14
2022.0;1.0;2022-01-01;Alvorada;Capichingui;MG;Andrelândia;36,45;20,09;232,44;19,95;84,83;14,56;46,51;27,09;99,65;2,00;0,00;12,86
2022.0;1.0;2022-01-01;Alvorada;Capão Redondo;MG;Andrelândia;44,38;23,48;235,09;19,79;84,53;14,37;45,73;26,83;99,54;2,00;0,00;14,21
2022.0;1.0;2022-01-01;Alvorada;Caratuva II;PR;Arapoti;1567,93;786,24;127,58;22,52;80,59;15,14;43,18;31,70;99,79;0,00;0,00;5,61
2022.0;1.0;2022-01-01;Alvorada;Cercado Grande;PR;Jaguariaíva;443,21;239,26;163,33;20,45;85,95;13,55;46,96;29,50;99,74;4,00;0,00;4,46
2022.0;1.0;2022-01-01;Alvorada;Cinzas;PR;Jaguariaíva;253,08;107,82;137,45;20,29;86,04;13,30;47,54;29,11;99,75;6,00;0,00;3,78
2022.0;1.0;2022-01-01;Alvorada;Curraleiro;MG;Liberdade;135,04;65,82;272,52;19,73;84,78;14,20;44,02;26,56;99,52;2,00;0,00;6,02
2022.0;1.0;2022-01-01;Alvorada;Dois Corregos;MG;Bom Jardim de Minas;750,55;524,95;208,58;20,02;84,35;14,69;45,26;27,46;99,64;2,00;0,00;4,53
2022.0;1.0;2022-01-01;Alvorada;Elias;MG;Bom Jardim de Minas;262,93;120,10;255,53;20,12;83,43;14,54;44,52;27,24;99,63;2,00;0,00;22,92
2022.0;1.0;2022-01-01;Alvorada;Enes;PR;Jaguariaíva;5,99;5,70;145,11;20,50;87,56;13,64;40,50;30,33;100,00;4,00;0,00;2,14
2022.0;1.0;2022-01-01;Alvorada;Estação;PR;Sengés;4,82;4,45;141,69;20,50;87,56;13,64;40,50;30,33;100,00;4,00;0,00;2,14
2022.0;1.0;2022-01-01;Alvorada;Estiva;MG;Andrelândia;43,35;22,00;198,15;20,02;84,35;14,69;45,26;27,46;99,64;2,00;0,00;4,53
2022.0;1.0;2022-01-01;Alvorada;Fumal;MG;Andrelândia;295,70;206,81;234,20;19,95;84,83;14,56;46,51;27,09;99,65;2,00;0,00;12,86
2022.0;1.0;2022-01-01;Alvorada;Gentil;PR;Jaguariaíva;128,65;53,35;148,94;20,31;86,34;13,21;46,87;29,27;99,78;6,00;0,00;5,22
2022.0;1.0;2022-01-01;Alvorada;Imbaú;PR;Congonhinhas;963,14;365,06;113,30;23,09;80,53;15,26;38,76;32,83;99,48;0,00;0,00;4,43
2022.0;1.0;2022-01-01;Alvorada;Imbutaia;MG;Bom Jardim de Minas;79,55;48,70;252,16;20,12;83,43;14,54;44,52;27,24;99,63;2,00;0,00;22,92
2022.0;1.0;2022-01-01;Alvorada;Imbutaia 02;MG;Bom Jardim de Minas;618,75;373,26;256,40;20,84;82,79;15,05;42,52;28,22;99,79;0,00;0,00;4,52
2022.0;1.0;2022-01-01;Alvorada;Imbutaia 02-A;MG;Bom Jardim de Minas;28,45;16,38;255,53;20,30;83,27;14,67;44,19;27,49;99,65;2,00;0,00;0,21
2022.0;1.0;2022-01-01;Alvorada;Jacaranda;MG;Andrelândia;69,79;47,65;215,79;19,95;84,83;14,56;46,51;27,09;99,65;2,00;0,00;12,86
2022.0;1.0;2022-01-01;Alvorada;Jorginho;MG;Arantina;588,53;357,80;223,77;19,88;84,15;14,55;45,63;27,11;99,55;3,00;0,00;2,65
2022.0;1.0;2022-01-01;Alvorada;José Maria;MG;Liberdade;32,01;21,80;252,12;19,63;84,24;14,19;44,94;26,57;99,52;3,00;0,00;15,81
2022.0;1.0;2022-01-01;Alvorada;João Fontes;MG;Andrelândia;45,48;30,27;198,59;19,94;84,24;14,65;45,48;27,25;99,55;3,00;0,00;3,51
2022.0;1.0;2022-01-01;Alvorada;João Rico;PR;Jaguariaíva;47,60;25,05;144,38;20,49;86,61;13,39;46,99;29,66;99,81;5,00;0,00;0,41
2022.0;1.0;2022-01-01;Alvorada;Karuana;PR;Ventania;335,82;82,32;144,46;22,52;80,59;15,14;43,18;31,70;99,79;0,00;0,00;5,61
2022.0;1.0;2022-01-01;Alvorada;Karuana II;PR;Ventania;1254,33;524,50;139,85;22,52;80,59;15,14;43,18;31,70;99,79;0,00;0,00;5,61
2022.0;1.0;2022-01-01;Alvorada;Lagoa;PR;Jaguariaíva;24,21;10,78;145,82;20,50;87,56;13,64;40,50;30,33;100,00;4,00;0,00;2,14
2022.0;1.0;2022-01-01;Alvorada;Liberdade 01;MG;Liberdade;99,30;44,33;269,03;19,63;84,24;14,19;44,94;26,57;99,52;3,00;0,00;15,81
2022.0;1.0;2022-01-01;Alvorada;Liberdade 02;MG;Liberdade;122,07;52,25;288,85;19,75;83,28;14,29;44,03;26,65;99,53;2,00;0,00;301,01
