ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2020.0;1.0;2020-01-01;Alvorada;Aline;MG;Andrelândia;47,62;25,72;286,10;20,58;84,82;15,23;47,51;28,37;99,68;0,00;0,00;71,67
2020.0;1.0;2020-01-01;Alvorada;Alvorada;PR;Piraí do Sul;2305,67;1515,62;152,62;21,23;81,20;13,33;41,79;29,62;99,78;2,00;0,00;1,27
2020.0;1.0;2020-01-01;Alvorada;Antonio Fontes;MG;Andrelândia;56,25;32,74;301,21;20,58;84,82;15,23;47,51;28,37;99,68;0,00;0,00;71,67
2020.0;1.0;2020-01-01;Alvorada;Anézio;MG;Liberdade;95,47;48,54;252,14;20,31;84,71;14,77;45,07;28,22;99,63;1,00;0,00;63,68
2020.0;1.0;2020-01-01;Alvorada;Aterrado;MG;Liberdade;200,75;92,25;252,14;20,31;84,71;14,77;45,07;28,22;99,63;1,00;0,00;63,68
2020.0;1.0;2020-01-01;Alvorada;Barra Grande;PR;Doutor Ulysses;494,73;140,95;165,63;21,74;83,85;14,40;37,07;31,60;100,00;2,00;0,00;11,03
2020.0;1.0;2020-01-01;Alvorada;Barro Branco;SP;Apiaí;421,02;187,65;194,66;20,95;85,76;13,54;35,58;31,07;100,00;3,00;0,00;27,73
2020.0;1.0;2020-01-01;Alvorada;Bela Vista;PR;Arapoti;918,50;527,00;162,20;22,31;80,29;14,57;38,24;31,25;100,00;1,00;0,00;1,36
2020.0;1.0;2020-01-01;Alvorada;Boa Vista;PR;Ventania;110,44;41,38;165,46;22,27;80,40;14,55;38,34;31,19;100,00;1,00;0,00;1,74
2020.0;1.0;2020-01-01;Alvorada;Boca do Mato;MG;Bom Jardim de Minas;29,07;14,78;281,07;21,32;83,27;15,56;44,14;29,62;99,78;0,00;0,00;18,27
2020.0;1.0;2020-01-01;Alvorada;Boqueirão;PR;Ibaiti;123,34;58,52;176,47;22,70;79,06;15,13;35,41;32,11;99,92;0,00;0,00;10,85
2020.0;1.0;2020-01-01;Alvorada;Butiá Grande;PR;Jaguariaíva;14,22;12,24;178,72;20,85;83,01;13,97;40,37;29,32;99,89;2,00;0,00;6,15
2020.0;1.0;2020-01-01;Alvorada;Cachoeira Alta;MG;Andrelândia;93,39;47,08;306,16;21,02;83,94;15,39;47,32;28,83;99,63;0,00;0,00;71,70
2020.0;1.0;2020-01-01;Alvorada;Cadeado I;PR;Jaguariaíva;21,17;12,29;169,48;20,89;83,94;13,91;38,55;30,08;100,00;3,00;0,00;4,76
2020.0;1.0;2020-01-01;Alvorada;Cadeado II;PR;Jaguariaíva;22,00;16,79;169,48;20,89;83,94;13,91;38,55;30,08;100,00;3,00;0,00;4,76
2020.0;1.0;2020-01-01;Alvorada;Capichingui;MG;Andrelândia;36,45;20,09;293,91;20,58;84,82;15,23;47,51;28,37;99,68;0,00;0,00;71,67
2020.0;1.0;2020-01-01;Alvorada;Capão Redondo;MG;Andrelândia;44,38;23,48;299,07;20,39;84,59;14,91;46,39;28,27;99,64;1,00;0,00;62,55
2020.0;1.0;2020-01-01;Alvorada;Caratuva II;PR;Arapoti;1567,93;786,24;168,01;22,70;79,06;15,13;35,41;32,11;99,92;0,00;0,00;10,85
2020.0;1.0;2020-01-01;Alvorada;Cercado Grande;PR;Jaguariaíva;443,21;239,26;203,74;20,83;82,40;13,52;40,15;29,32;99,73;3,00;0,00;4,51
2020.0;1.0;2020-01-01;Alvorada;Cinzas;PR;Jaguariaíva;253,08;107,82;162,10;20,67;82,58;13,75;40,90;28,85;99,56;3,00;0,00;10,20
