ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2008.0;1.0;2008-01-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;267,86;25,27;82,08;21,18;48,78;32,74;99,52;0,00;0,00;6,71
2008.0;1.0;2008-01-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;326,40;24,67;84,08;20,74;57,12;31,34;99,55;0,00;0,00;3,91
2008.0;1.0;2008-01-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;243,52;25,30;82,03;21,28;49,25;32,95;99,35;0,00;0,00;1,89
2008.0;1.0;2008-01-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;318,52;24,07;84,73;20,67;55,74;31,16;99,47;0,00;0,00;0,30
2008.0;1.0;2008-01-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;378,79;24,83;82,61;20,64;48,88;32,23;99,45;0,00;0,00;5,15
2008.0;1.0;2008-01-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;301,14;24,95;82,65;21,13;52,34;32,18;99,54;0,00;0,00;0,19
2008.0;1.0;2008-01-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;347,19;25,02;82,91;20,99;50,25;32,54;99,58;0,00;0,00;7,08
2008.0;2.0;2008-02-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;204,21;25,33;81,26;20,47;45,22;31,92;99,52;0,00;0,00;1,11
2008.0;2.0;2008-02-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;212,14;24,83;81,30;18,71;46,80;31,72;98,92;0,00;0,00;1,48
2008.0;2.0;2008-02-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;175,22;25,40;80,75;20,59;43,68;32,20;99,39;0,00;0,00;0,26
2008.0;2.0;2008-02-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;172,34;24,05;82,12;18,39;46,72;30,33;99,35;0,00;0,00;2,47
2008.0;2.0;2008-02-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;213,70;24,94;81,23;18,84;47,65;31,35;99,71;0,00;0,00;0,34
2008.0;2.0;2008-02-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;200,76;25,09;80,58;20,31;42,21;32,06;99,51;0,00;0,00;5,64
2008.0;2.0;2008-02-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;213,57;25,18;81,10;19,32;45,52;31,49;99,53;0,00;0,00;0,23
2008.0;3.0;2008-03-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;179,67;24,80;78,14;18,33;40,63;31,90;99,66;0,00;0,00;337,73
2008.0;3.0;2008-03-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;168,80;24,42;78,61;18,15;41,64;31,07;99,57;0,00;0,00;1,62
2008.0;3.0;2008-03-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;174,03;24,90;77,55;18,78;37,82;32,22;99,73;0,00;0,00;9,04
2008.0;3.0;2008-03-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;169,75;23,78;79,22;17,42;43,72;30,19;99,60;0,00;0,00;9,22
2008.0;3.0;2008-03-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;188,89;24,34;78,99;17,70;44,20;31,04;99,53;0,00;0,00;1,22
2008.0;3.0;2008-03-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;164,20;24,63;77,24;18,58;39,09;31,52;99,66;0,00;0,00;3,42
2008.0;3.0;2008-03-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;194,84;24,60;78,59;17,77;42,60;31,40;99,69;0,00;0,00;1,20
2008.0;4.0;2008-04-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;105,18;23,97;79,86;17,85;43,02;32,06;99,50;0,00;0,00;1,59
2008.0;4.0;2008-04-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;120,83;23,70;78,90;17,43;39,53;31,47;99,53;0,00;0,00;4,19
2008.0;4.0;2008-04-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;112,40;24,09;79,01;17,62;42,24;32,35;99,29;0,00;0,00;15,07
2008.0;4.0;2008-04-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;107,78;23,10;79,24;16,82;38,94;30,62;99,54;0,00;0,00;3,19
2008.0;4.0;2008-04-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;98,79;23,66;79,89;17,37;41,76;31,70;98,99;0,00;0,00;5,93
2008.0;4.0;2008-04-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;136,76;23,86;77,82;17,00;40,73;32,04;98,89;0,00;0,00;4,43
2008.0;4.0;2008-04-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;127,49;23,84;79,80;17,37;43,18;31,75;99,35;0,00;0,00;5,26
2008.0;5.0;2008-05-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;47,31;20,53;71,96;12,66;34,27;30,71;98,19;8,00;0,00;3,29
2008.0;5.0;2008-05-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;53,10;20,26;72,38;11,84;37,81;29,71;99,38;12,00;0,00;7,69
2008.0;5.0;2008-05-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;49,59;20,69;71,28;12,54;32,68;30,89;98,20;7,00;0,00;3,37
