ANO;MES;DATA;EMPRESA;FAZENDA;UF;MUNICIPIO;AREA_T;AREA_PRODU;PRECIP_CHIRPS_MM;TEMP_MEDIA_C;UMID_MEDIA_PCT;TEMP_MIN_C;UMID_MIN_PCT;TEMP_MAX_C;UMID_MAX_PCT;NOITES_FRIAS_Eucalipto_<15C;NOITES_FRIAS_Pinus_<5C;DIRECAO_VENTO_GRAUS
2002.0;1.0;2002-01-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;225,42;25,87;77,03;19,14;38,94;33,83;98,76;0,00;0,00;6,65
2002.0;1.0;2002-01-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;256,40;25,36;77,20;18,75;41,48;32,94;97,20;0,00;0,00;1,69
2002.0;1.0;2002-01-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;216,22;25,99;76,44;19,37;36,61;34,15;98,79;0,00;0,00;4,78
2002.0;1.0;2002-01-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;175,21;24,76;77,47;17,89;44,08;31,80;96,88;0,00;0,00;7,08
2002.0;1.0;2002-01-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;273,06;25,42;77,07;18,13;37,81;33,14;98,16;0,00;0,00;6,15
2002.0;1.0;2002-01-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;220,04;25,68;76,14;19,22;38,46;33,39;97,32;0,00;0,00;4,68
2002.0;1.0;2002-01-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;259,04;25,66;77,20;18,78;39,05;33,39;98,12;0,00;0,00;5,31
2002.0;2.0;2002-02-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;197,29;25,19;81,68;19,69;44,29;32,33;99,80;0,00;0,00;14,41
2002.0;2.0;2002-02-01;MSNOVA;BOA AGUADA;MS;Ribas do Rio Pardo;841,30;841,30;192,39;24,90;81,83;19,83;45,58;31,34;99,60;0,00;0,00;3,94
2002.0;2.0;2002-02-01;MSNOVA;CAPELA;MS;TRES LAGOAS;149,66;149,66;171,07;25,24;81,35;19,98;41,34;32,40;99,76;0,00;0,00;12,62
2002.0;2.0;2002-02-01;MSNOVA;EUROPA;MS;Ribas do Rio Pardo;1433,32;1433,32;198,11;24,19;82,52;18,26;45,92;30,58;99,19;0,00;0,00;6,81
2002.0;2.0;2002-02-01;MSNOVA;JACARÉ;MS;Água Clara;518,66;518,66;246,26;24,82;82,37;19,26;45,54;31,56;99,27;0,00;0,00;11,88
2002.0;2.0;2002-02-01;MSNOVA;LÍRIO DO VALE;MS;Brasilândia;768,74;768,74;155,26;25,02;80,93;19,47;39,77;31,66;99,45;0,00;0,00;3,80
2002.0;2.0;2002-02-01;MSNOVA;SANTO ANDRÉ;MS;Água Clara;189,27;189,27;205,10;25,03;82,14;19,54;44,31;31,93;99,44;0,00;0,00;5,22
2002.0;3.0;2002-03-01;MSNOVA;ABASTO;MS;Água Clara;952,59;952,59;78,01;26,73;76,74;21,65;44,58;33,35;98,82;0,00;0,00;1,67
